UserId,ConditionId,ConditionName,Condition,TZ,TimeStart,TimeEnd,TimeElapsed,t1age,t1Company,t1own_edu,t1own_edu_Index,t1parental_edu,t1parental_edu_Index,t1PlaceOfWork,t1PlaceOfWork_Index,t1sex,t1sex_Index,t1BigFive1,t1BigFive2,t1BigFive3,t1BigFive4,t1BigFive5,t1BigFive6,t1BigFive7,t1BigFive8,t1BigFive9,t1BigFive10,t1BMPN1,t1BMPN2,t1BMPN3,t1BMPN4,t1BMPN5,t1BMPN6,t1BMPN7,t1BMPN8,t1BMPN9,t1BMPN10,t1BMPN11,t1BMPN12,t1BMPN13,t1BMPN14,t1BMPN15,t1BMPN16,t1BMPN17,t1BMPN18,t1CHIPS1,t1CHIPS2,t1CHIPS3,t1CHIPS4,t1CHIPS5,t1CHIPS6,t1CHIPS7,t1CHIPS8,t1CHIPS9,t1CHIPS10,t1CHIPS11,t1CHIPS12,t1CHIPS13,t1CHIPS14,t1CHIPS15,t1CHIPS16,t1CHIPS17,t1CHIPS18,t1CHIPS19,t1CHIPS20,t1CHIPS21,t1CHIPS22,t1CHIPS23,t1CHIPS24,t1CHIPS25,t1CHIPS26,t1CHIPS27,t1CHIPS28,t1CHIPS29,t1CHIPS30,t1CHIPS31,t1CHIPS32,t1CHIPS33,t1Elevation1,t1Elevation2,t1Guilt,t1Elevation4,t1Elevation5,t1Indebted,t1Elevation7,t1Elevation8,t1Elevation9,t1Elevation10,t1Empowerment1,t1Empowerment2,t1Empowerment3,t1Empowerment4,t1Empowerment5,t1Empowerment6,t1Empowerment7,t1Empowerment8,t1Empowerment9,t1Empowerment10,t1Empowerment11,t1Empowerment12,t1GQ_state1,t1GQ_state2,t1GQ_state3,t1GQ_state4,t1GQ_state5,t1GQ_state6,t1GQ_trait1,t1GQ_trait2,t1GQ_trait3,t1GQ_trait4,t1GQ_trait5,t1GQ_trait6,t1Humility1,t1Humility2,t1Humility3,t1Humility4,t1Humility5,t1Humility6,t1Intended_effort1,t1Intended_effort2,t1JPS1,t1JPS2,t1JPS3,t1JPS4,t1JPS5,t1JPS6,t1JPS7,t1JPS8,t1JPS9,t1NA1,t1NA2,t1NA3,t1NA4,t1NA5,t1NA6,t1NA7,t1NA8,t1NA9,t1NA10,t1OCB1,t1OCB2,t1OCB3,t1OCB4,t1OJS1,t1OJS2,t1OJS3,t1SHS1,t1SHS2,t1SHS3,t1SHS4,t1SWL1,t1SWL2,t1SWL3,t1SWL4,t1SWL5,t1Motiv_eff_control1,t1Motiv_eff_work1,t1Motiv_eff_work2,t1Motiv_eff_work3,t1Motiv_eff_work4,t1Motiv_eff_control2,t1Motiv_eff_control3,t1Motiv_eff_control4,t1Motiv_eff_health1,t1Motiv_eff_health2,t1Motiv_eff_health3,t1Motiv_eff_health4,t1Motiv_eff_kind1,t1Motiv_eff_kind2,t1Motiv_eff_kind3,t1Motiv_eff_kind4,t1Motiv_eff1,t1Motiv_eff2,t1Motiv_eff3,t1Motiv_eff4,t1Imotiv,t1StateAffect,t1StateSatis,t1weekly_affect,t1weekly_satis,t1Trigger_grat_kind,t1Trigger_control,t1Trigger_grat_health,t1Trigger_grat_work,complete
"4,438",195,Condition 3,Control,"Paris, Madrid",2/25/14 15:53,4/11/14 14:50,"64,737",34,April Santé Prévoyance,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,5,3,7,6,6,5,6,1,5,2,4,4,5,1,4,5,3,3,4,3,3,5,5,5,4,5,4,5,0,0,2,3,0,0,1,1,4,4,0,0,1,1,0,0,0,3,1,1,0,1,3,3,3,0,3,0,0,0,1,0,1,5,5,1,1,4,1,7,6,6,,6,5,6,5,6,6,6,4,6,5,6,5,6,5,7,6,6,7,5,5,5,1,6,,2,6,7,7,7,1,5,5,5,1,6,5,5,6,5,6,5,5,1,1,1,2,1,2,1,1,1,6,6,5,6,6,1,7,5,4,5,6,5,5,6,5,5,7,,,,,6,6,5,,,,,,,,,7,6,6,5,6,0,2,-1,2,,"Jai crée une nouvelle fiche de contrôles et lai présenté à ma manager.
Jai acheté un cadeau pour la venue de la fille dune amie.
Jai brodé une petite bavette pour cette même petite fille.
Jai construit la tête de Skeepy en carton en découpant plus de 44 cercles dans du carton et montré la photo à mes collègues, amis et parents.
Je suis allée à laquagym hier et jai papotté des problèmes de famille avec mon amie Annick.
Jsuis allée à la zumba avec mon amie Esther et jai papotté et pleuré avec elle car sa maman est très malade.
Jai eu mon frère plusieurs fois aau téléphone et parlé de son futur mariage et des préparatifs.
Ma grand-mère est décédée récemment et ma maman a récupéré des lettres de mon grand-père pendant la guerre, elle me les a fait lire. Elle a aussi récupéré les cahiers décole de ma mamie où jai pu lire ses rédactions.
Jai déjeuné avec mes parents samedi et fais quelques courses avec ma mère.
Je suis venue plusieurs fois au travail avec une collègue et je lai écouté et rassuré sur ses problèmes.
Jai continué de fabriquer lurne du mariage de mon frère et réfléchi à un album photo surprise. Jai contacté une amie de lencadrement pour quelle me donne ses idées.
Jai pris des nouvelles de mon petit filleul et de sa famille.
Jai regardé Intouchables et la Belle et le Clochard, quune collègue mavait prêté.
Jai résolu mes problèmes dorinateur et de diphone et de disque dur.",,,1
"4,439",200,Condition 4,Kindness,"Paris, Madrid",2/25/14 16:15,3/25/14 15:24,"40,269",31,april,Université,2,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Femme,0,5,3,6,2,5,3,6,2,4,3,4,3,3,3,3,4,4,4,4,5,4,4,3,5,3,3,3,4,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,3,3,6,5,4,5,4,6,6,6,4,5,5,5,5,5,6,6,5,3,4,4,3,3,4,3,7,1,2,,4,4,7,7,6,5,4,4,3,4,4,4,4,4,5,5,5,4,4,1,1,1,1,1,1,1,1,5,5,5,5,5,1,5,5,5,5,5,4,5,5,6,5,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,-2,1,-6,-3,,,,,0
"4,440",193,Condition 1,Health,"Paris, Madrid",2/25/14 16:18,2/25/14 16:54,36,32,APRIL PARTENAIRES,Université,2,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Autres,2,Femme,0,7,5,7,7,5,2,7,1,1,1,4,5,4,5,4,1,,5,5,5,4,5,1,1,5,5,5,5,4,1,4,4,4,0,,2,3,3,0,,2,0,0,3,1,1,1,0,1,1,0,0,,0,1,0,0,0,0,1,,6,5,1,5,,1,6,1,1,,7,7,7,,7,7,7,4,,7,5,,1,1,7,1,,7,2,1,7,1,2,,,,,,,,5,5,6,6,7,7,4,1,1,1,1,4,3,7,3,,1,1,1,1,1,7,7,7,7,7,1,6,6,6,4,7,5,5,5,2,5,,,,,,,,,7,7,7,7,,,,,7,7,7,7,7,-5,0,-5,-6,,,,,0
"4,441",194,Condition 2,Work,"Paris, Madrid",2/25/14 16:28,4/11/14 7:29,"64,260",44,APRIL MON ASSURANCE,Troisième cycle,4,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Autres,2,Homme,1,7,5,7,6,7,1,6,3,1,2,5,5,5,5,4,5,4,5,3,5,4,3,5,1,5,5,5,4,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,3,7,1,1,5,4,5,4,6,7,4,5,7,5,3,6,7,7,6,5,6,6,2,4,4,4,4,4,5,4,4,4,4,4,,2,7,7,2,3,2,4,4,6,6,7,7,7,7,6,7,7,1,1,1,3,7,1,6,1,4,5,6,5,6,6,6,1,6,5,6,5,1,5,7,3,6,1,,4,7,7,7,,,,,,,,,,,,4,7,7,7,6.25,-2,6,3,7,,,,"Papa,

Je nai jamais eu de plus grande chance professionnelle que de pouvoir travailler avec toi.

Tu mas permis de me dépasser professionnellement, et au delà, de me réaliser entièrement au travers de cette magnifique aventure qua été notre société.

Jai eu beaucoup de mal à surmonter ton ""départ"" et jai aujourdhui vendu nos affaires.
Je suis redevenu salarié, dans le secteur des assurances, le temps de me reconstruire et denvisager un nouveau départ.

Nos petits différents des derniers temps sont maintenant dérisoires et tu me manques terriblement.

Cette lettre est une magnifique occasion de te dire que JE TAIME.

Merci pour tout ce que tu as fais et pour tout ce que tu fais encore.
Repose en paix, I am in charge !

Olivier.",1
"4,442",195,Condition 3,Control,"Paris, Madrid",2/25/14 17:17,4/16/14 6:28,"71,351",55,APRIL,Université,2,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Siège social,0,Femme,0,4,2,7,5,6,5,7,1,7,6,5,5,5,5,3,5,3,4,3,5,3,5,5,5,5,2,3,5,3,2,3,3,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,2,2,2,0,0,0,0,0,0,0,3,2,1,2,4,4,5,4,5,4,6,6,7,5,6,5,6,6,6,5,6,5,4,3,4,4,6,7,4,3,4,2,3,,2,5,7,6,5,7,5,6,5,4,5,5,5,5,5,6,4,3,1,1,1,1,1,1,1,1,1,6,4,5,3,6,1,7,5,5,5,7,5,6,4,3,3,6,,,,,6,5,5,,,,,,,,,6,6,5,5,5.5,1,3,1,-1,,"Participation a une réunion dont jétais lorganisatrice, animation de mon équipe, travail en équipe sur les améliorations à apporter à un outil informatique, aide à un service pour lécriture dun process, formation sur 2 journées ""moi et les autres"", échanges avec mes pairs sur des orientations stratégiques, mise en place dun dispositif visant à mieux vivre sa santé dans lentreprise, participation à la réunion mensuelle du comité de direction, point individuel avec chacun de mes collaborateurs sur lavancement de leurs travaux .... et personnellement un peu de cuisine et de la peinture artistique",,,1
"4,443",200,Condition 4,Kindness,"Paris, Madrid",2/25/14 18:26,4/2/14 9:03,"51,276",34,APRIL Mon Assurance,Études supérieures,3,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Homme,1,6,6,7,5,6,6,6,1,6,2,4,4,3,3,1,4,3,3,4,5,4,4,4,2,4,4,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,5,5,6,5,5,5,5,7,7,6,6,7,6,5,6,6,7,5,3,2,3,2,4,4,5,6,6,5,2,6,3,6,6,5,6,5,5,5,6,5,6,6,5,5,3,4,3,2,1,3,2,1,2,2,1,1,3,4,5,5,5,5,2,6,5,4,3,3,5,6,6,5,2,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,4,2,4,4,"A la lecture des instructions, la personne envers laquelle je suis le plus reconnaissant est ma compagne.
Je lui envoie donc un message maintenant, mais désolé le contenu restera confidentiel.",,,,1
"4,444",193,Condition 1,Health,"Paris, Madrid",2/25/14 20:00,2/25/14 20:13,12,25,APRIL SANTE PREVOYANCE,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Siège social,0,Femme,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,0,2,2,2,4,4,4,2,0,2,2,0,1,0,0,1,3,1,3,3,2,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,6,5,5,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"4,445",194,Condition 2,Work,"Paris, Madrid",2/25/14 21:00,4/11/14 7:55,"64,015",33,April Moto,Lycée,1,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,6,2,6,2,7,5,7,1,6,2,5,4,5,4,5,4,4,4,4,4,4,4,3,1,5,3,3,3,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,6,4,4,5,2,7,7,6,6,6,6,6,6,7,5,4,5,5,3,7,2,6,7,7,6,7,4,4,4,5,6,4,4,6,4,4,4,7,5,7,7,7,5,6,5,5,1,1,1,1,1,1,1,1,1,4,4,5,6,4,6,4,5,5,4,6,2,5,6,5,1,3,,6,6,6,6,,,,,,,,,,,,6,6,6,6,6,5,1,6,3,,,,,0
"4,446",195,Condition 3,Control,"Paris, Madrid",2/26/14 7:38,3/24/14 17:30,"38,031",41,april marine,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,7,5,7,1,7,3,7,2,1,1,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3,4,5,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,6,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,7,6,7,7,6,7,7,6,7,2,7,3,4,6,2,6,7,6,5,6,7,7,7,5,4,4,1,1,1,1,1,1,1,1,1,6,7,6,6,6,6,1,7,7,7,7,1,7,7,7,7,7,7,,,,,7,5,6,,,,,,,,,7,7,5,6,6.25,10,9,8,3,,"réunion à paris sur le theme grossiste en assurance
mise en place des prélèvements
gestion urgente des appels de cotisations aux clients 
promenade en famille avec le petit chien
promenade sur la plage
déjeuner en face de la mer
réunion à tours sur les impayés
réunion à Lyon sur mise en place logiciel comptabilité
réunion à paris pour conseil dadministration
retard de train
calins avec les enfants + gros calins avec mon mari !",,,1
"4,447",200,Condition 4,Kindness,"Paris, Madrid",2/26/14 7:46,3/18/14 19:08,"29,482",44,Pôle Agroalimentaire Loire,Troisième cycle,4,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Homme,1,5,2,4,5,5,6,3,2,7,2,3,3,3,4,3,3,2,4,4,3,4,5,4,1,4,3,2,2,3,0,1,0,0,0,0,3,1,1,0,1,0,1,0,0,1,0,0,2,0,3,1,1,1,1,0,0,1,0,0,0,1,2,2,2,5,4,2,3,2,2,3,4,7,6,7,4,6,7,7,4,6,6,6,4,4,5,3,2,6,3,2,4,2,4,3,7,4,7,4,5,7,5,5,5,2,5,5,5,6,5,5,6,4,2,5,2,2,1,2,2,5,1,3,2,2,2,3,4,4,5,4,4,4,5,6,6,6,3,,,,,,,,,,,,,2,2,5,5,2,2,5,5,3.5,0,3,4,1,,,,,0
"4,448",194,Condition 2,Work,"Paris, Madrid",2/26/14 10:08,3/7/14 12:22,"13,094",27,Maison du café,Études supérieures,3,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Usine,1,Femme,0,4,4,6,6,7,7,7,1,7,5,4,5,5,5,5,4,4,5,3,5,4,5,5,4,4,3,4,5,0,2,3,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,6,6,7,5,6,6,7,5,6,5,7,4,4,4,4,4,4,4,4,3,4,5,4,4,3,5,7,7,6,7,4,4,5,5,5,6,6,5,5,4,4,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,1,7,6,4,7,1,6,6,6,6,5,,6,6,5,4,,,,,,,,,,,,6,6,5,4,5.25,7,7,3,3,,,,,0
"4,449",193,Condition 1,Health,"Paris, Madrid",2/26/14 11:41,4/16/14 13:44,"70,682",36,april Santé prévoyance,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,5,5,7,5,7,7,7,6,4,2,4,4,4,2,4,4,4,4,2,2,4,4,4,4,4,4,3,3,3,3,0,2,2,3,3,0,3,3,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,7,1,7,7,7,7,7,7,7,5,7,7,4,5,6,6,4,6,6,6,4,7,7,7,7,6,6,7,7,7,7,7,7,2,7,4,6,6,6,5,6,5,5,5,7,6,3,7,3,3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,3,5,5,4,5,6,5,5,5,6,6,,,,,,,,,6,6,6,7,,,,,6,6,6,7,6.25,5,5,-3,3,,,"Cher Marc,
La vie est tellement intense
Ce jour, je réalise que tout ce que jai vécu à ce jour était correct. toutes ces personnes que jai croisées, touteses ces épreuves que jai vécues, toutes les erreurs que jai faites, cest ce qui me permet de réaliser ô combien je suis bénie et guidée dans ma vie.
Moi qui pensait et qui me sentait tellement seule, pfiou que dire, je nai pas de mots.
ça bouillonne tellement à l’intérieur !! Je sens que ma vie change, mes ailes se déploient et jai hâte  !!
Mais ô combien jai confiance, car je sais que je serai guidée et quon accompagne pour etre le plus juste possible et retouver le divin en moi !
et ça na pas de prix!


Voilà je voulais partager ça avec toi, tu es une bénédiction.
Tu as bouleversé ma vie plus que je ne pourrai te remercier.
Merci pour toute ta bienveillance!",,1
"4,450",193,Condition 1,Health,"Paris, Madrid",2/26/14 11:47,4/11/14 13:29,"63,461",55,April,Université,2,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Femme,0,7,4,7,5,7,6,7,1,6,2,5,3,5,2,3,4,5,5,2,4,4,2,4,1,4,4,4,5,1,0,1,0,1,0,0,2,1,0,0,0,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,7,3,1,7,7,1,6,1,7,7,5,6,6,4,5,5,5,4,5,6,6,4,7,7,7,7,1,7,7,7,7,7,1,7,7,7,7,7,4,7,1,7,6,6,6,6,6,3,3,3,3,2,2,2,1,1,1,1,1,1,1,4,6,5,5,5,2,5,5,4,6,6,5,6,5,6,5,,,,,,,,,7,7,6,6,,,,,7,7,6,6,6.5,7,7,6,6,,,"Ma Lolo,
Je me souviendrai toujours, alors que jétais au fond du trou, suite à un divorce vraiment très difficile, de notre première rencontre quand je suis venue te voir pour une consultation en Fleurs de Bach, mévitant ainsi la dépendance aux antidépresseurs. Tu mas pour ainsi dire permis de sortir la tête de leau (sans jamais prendre de médicament) et de prendre conscience de qui jétais. Ensuite ma vie na été que découverte de la connaissance de soi. Je suis devenue moi-même conseillière en Fleurs de Bach, Maître Reiki, soins magnétismes, spiritisme, respiration, méditation..... Tous ces merveilleux outils me font grandir tous les jours avec sérénité sur mon chemin de vie et en toute confiance. Aujourdhui je fais totalement confiance à la vie, jai appris à recevoir et à vivre les événements avec beaucoup de recul et sans me laisser submerger par les émotions qui entravent notre quotidien.
Jai appris à dire merci à la vie, pour tout ce qui est beau mais aussi pour les événements difficiles car nous avons quelque chose à apprendre deux. Le positif et le négatif nous font sans cesse grandir. Merci, je suis en Paix avec moi-même.",,1
"4,451",200,Condition 4,Kindness,"Paris, Madrid",2/26/14 12:10,4/10/14 11:35,"61,885",32,APRIL MARINE,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Siège social,0,Femme,0,5,5,4,6,6,2,6,5,4,2,4,3,3,2,3,4,3,2,4,2,4,3,2,2,4,1,3,2,2,0,0,1,1,0,0,3,3,3,0,3,2,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,6,7,6,5,7,7,7,5,5,3,3,6,6,3,2,6,3,1,2,5,4,5,5,6,6,5,2,6,4,3,3,4,6,6,6,6,2,4,7,5,5,5,5,5,5,2,4,3,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,1,6,6,5,4,5,6,6,6,6,6,,,,,,,,,,,,,6,7,7,7,6,7,7,7,6.75,5,6,5,7,"Chers parents,
Merci pour tout ce que vous avez fait pour moi.
Merci pour toutes les choses que vous mavez apprises.
Merci de mavoir toujours respectée et de mavoir laissé faire mes propres choix et mes erreurs.
Vous mavez laisser grandir en morientant sans jamais me donner limpression de mimposer des choses.
Je suis ce que je suis grâce à vous et jespere que vous êtes fiers de moi.
Jespere réussir à élever mes enfants avec autant damour et de respect. 
Je vous aime.
Très affectueusement.",,,,1
"4,452",194,Condition 2,Work,"Paris, Madrid",2/26/14 12:31,4/13/14 20:39,"66,728",44,April Marine,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Autres,2,Femme,0,2,1,7,6,6,7,7,2,7,4,4,3,5,4,1,2,3,3,3,4,3,4,2,1,3,4,3,3,2,0,0,3,,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,2,0,0,3,4,4,3,3,3,5,6,3,5,3,7,7,4,4,7,7,4,4,7,4,4,4,5,4,4,4,5,5,4,3,5,3,4,4,7,7,7,7,4,7,7,7,6,6,6,6,7,7,6,5,7,3,4,4,4,2,1,1,2,2,2,7,5,4,5,6,1,7,5,5,5,5,3,2,3,3,2,,7,6,6,7,,,,,,,,,,,,7,6,6,7,6.5,-1,-5,4,-1,,,,"Chère Amie,

Je te suis reconnaissante du temps passé à me former dans mon nouvel emploi, pour améliorer mes compétences et que je puisse devenir productive.
Le poste que joccupe actuellement me ravie, et les conseils et  que tu me donnes me pemette de mepanouir au sein de mon service.
Je deviens de plus en plus autonom bien que jai encore beaucoup de choses à apprendre, mais jai un sentiment dévolution et de progresser car je continue a apprendre tous les jours.

Je te remerci encore de ta patience,

Amicalement,",1
"4,453",195,Condition 3,Control,"Paris, Madrid",2/26/14 13:45,4/14/14 6:09,"67,223",46,demb,Université,2,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Homme,1,5,6,6,6,6,5,5,5,5,5,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,5,6,6,4,5,5,6,4,5,5,6,4,,,,,,,6,6,6,5,6,2,,,,,,,,,6,6,5,6,6,6,5,6,6,,,,,,,,,,,5,6,5,5,5,3,5,5,6,5,6,6,6,6,5,6,6,,,,,7,5,6,,,,,,,,,6,7,5,6,6,,,3,5,,,,,0
"4,454",193,Condition 1,Health,"Paris, Madrid",2/26/14 14:03,4/14/14 11:15,"67,512",37,April Mon Assurance,Université,2,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Femme,0,7,7,6,5,7,1,7,1,2,1,5,1,5,1,5,2,5,5,5,5,5,3,3,1,5,1,1,1,3,3,3,0,,0,0,4,3,3,0,0,3,0,0,2,0,,0,3,0,3,0,2,2,0,0,0,0,0,0,0,0,4,4,1,4,4,1,1,4,1,4,6,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,4,2,1,1,7,1,1,1,6,7,1,4,3,5,6,5,7,7,7,6,6,6,5,1,1,5,5,5,5,5,1,1,1,2,1,1,1,1,1,1,7,1,5,5,7,6,2,2,3,2,1,,,,,,,,,7,6,4,4,,,,,7,6,4,4,5.25,-1,-9,-8,-8,,,,,0
"4,457",200,Condition 4,Kindness,"Paris, Madrid",2/27/14 7:58,4/14/14 7:24,"66,205",36,April entreprise immobilier,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Autres,2,Femme,0,5,1,4,7,5,1,7,4,1,1,5,3,5,3,5,3,3,2,3,4,3,4,3,2,4,3,4,4,2,3,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,7,4,1,6,7,7,7,7,7,5,4,7,7,3,4,6,6,4,4,5,5,4,7,7,7,7,7,7,4,2,7,6,6,7,7,6,7,7,5,7,4,7,4,5,7,7,7,1,5,5,5,4,1,1,3,1,1,1,1,4,6,6,6,6,6,5,4,5,6,6,3,4,6,6,6,6,6,,,,,,,,,,,,,6,7,7,7,6,7,7,7,6.75,0,7,-5,2,"Chère maman 

Tu as été d un soutien sans faille lorsque j ai déprimé après la naissance de Thomas 
tu ne m as jamais laissé tombée, c est la le role dune maman j imagine mais je ne t ai jamais dit a quel point ton soutien m est précieux. 

Si aujourd hui je suis debout c est grace a toi , avec l aide d autres personnes aussi bien sur mais toi tu es ma magicienne, tes mots tes phrases et ton soutien m ont permis de me relever et d avancer.

Tout au long de ma vie tu m as appris tant et tant de choses . Je suis si fiere d etre ta fille.

Amicalement.",,,,1
"4,458",195,Condition 3,Control,"Paris, Madrid",2/27/14 8:39,3/17/14 10:26,"26,026",34,APRIL,Études supérieures,3,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Femme,0,6,5,5,4,7,5,5,5,4,2,4,5,4,5,3,2,2,4,2,2,3,5,4,3,4,3,4,3,2,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,2,2,2,1,1,1,1,2,6,6,6,5,5,5,5,6,6,5,6,5,5,5,5,4,5,4,5,3,5,1,2,3,6,6,6,4,7,6,5,6,4,5,5,4,5,2,1,1,1,3,3,4,2,1,4,5,5,3,3,6,5,4,5,5,4,4,6,5,4,2,6,6,6,6,6,5,,,,,5,6,6,,,,,,,,,5,5,6,6,5.5,2,4,0,0,,"Durant les 7 derniers jours, jai essentiellment travaillé sur des projets en cours. Des personnes de lentreprise mont sollicitée pour que je vienne en support sur ma spécialité. Jai veillé à rattraper le retard pris pendant ma semaine de vacances qui a précédé.",,,1
"4,459",194,Condition 2,Work,"Paris, Madrid",2/27/14 8:57,4/17/14 12:17,"70,759",29,APRIL,Université,2,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Autres,2,Femme,0,5,2,6,6,7,3,6,2,4,5,4,3,4,5,4,4,4,4,1,2,4,3,4,2,4,3,3,2,1,3,1,2,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,1,5,5,5,6,5,5,5,4,5,6,3,5,5,6,3,5,5,6,3,4,2,5,5,5,6,2,2,5,4,4,7,5,5,7,7,7,7,5,5,5,5,5,6,6,5,5,5,5,3,2,2,2,1,1,2,2,2,3,6,7,7,6,5,3,5,5,4,4,6,5,5,6,5,5,,5,6,4,4,,,,,,,,,,,,5,6,4,4,4.75,3,3,3,3,,,,"Lucie,

Tu mas beaucoup aidé à madapter à mon travail actuel.

Je ne connaissais rien de lassurance et avant même mon entretien dembauche tu mas aidé en faisant des recherches sur le secteur, le juridique... Jétais donc prête pour passer un entretien. Tu mas beaucoup rassuré aussi sur la personnalité de la responsable avec laquelle jallais travaillé (son ouverture, sa gentillesse..) ce qui fait que jétais beaucoup moins stressée.
Lorsque jai eu la réponse et quelle était positive, tu mas accompagné dans lintégration en menvoyant des photos du poste de travail, tu mas parlé en bien de mes futurs collègues. Tout ça a fait que javais limpression que ce nétait pas mon premier jour quand je suis arrivée. 

Ensuite tu mas aidé dans lapprentissage du métier et tu as toujours été là pour répondre à mes questions et cest toujours le cas et maintenant je taide aussi ! Pour tout ça un grand merci et maintenant nous avons dépassé le stade de collègues mais je suis heureuse de dire que nous sommes amies.



Amicalement",1
